,YEAR,MONTH,OP_UNIQUE_CARRIER,DEP_TIME,DEP_DELAY
13582,2014,1,AA,911.0,1.0
13583,2014,1,AA,907.0,-3.0
13584,2014,1,AA,906.0,-4.0
13585,2014,1,AA,924.0,14.0
13586,2014,1,AA,,
13587,2014,1,AA,909.0,-1.0
13588,2014,1,AA,910.0,0.0
13589,2014,1,AA,912.0,2.0
13590,2014,1,AA,910.0,0.0
13591,2014,1,AA,1004.0,54.0
13592,2014,1,AA,905.0,-5.0
13593,2014,1,AA,906.0,-4.0
13594,2014,1,AA,911.0,1.0
13595,2014,1,AA,910.0,0.0
21307,2014,1,AA,808.0,3.0
21308,2014,1,AA,844.0,39.0
21309,2014,1,AA,,
21310,2014,1,AA,945.0,100.0
21311,2014,1,AA,1045.0,160.0
21312,2014,1,AA,816.0,11.0
21313,2014,1,AA,913.0,68.0
21314,2014,1,AA,911.0,66.0
21315,2014,1,AA,803.0,-2.0
21316,2014,1,AA,806.0,1.0
21317,2014,1,AA,805.0,0.0
21318,2014,1,AA,802.0,-3.0
21319,2014,1,AA,758.0,-7.0
21320,2014,1,AA,807.0,2.0
21321,2014,1,AA,815.0,10.0
21322,2014,1,AA,800.0,-5.0
21323,2014,1,AA,803.0,-2.0
21324,2014,1,AA,803.0,-2.0
21325,2014,1,AA,808.0,3.0
21326,2014,1,AA,759.0,-6.0
21327,2014,1,AA,801.0,-4.0
21328,2014,1,AA,,
21329,2014,1,AA,802.0,-3.0
21330,2014,1,AA,801.0,-4.0
21331,2014,1,AA,813.0,8.0
21332,2014,1,AA,759.0,-6.0
21333,2014,1,AA,756.0,-9.0
21334,2014,1,AA,841.0,36.0
21335,2014,1,AA,838.0,33.0
21336,2014,1,AA,812.0,7.0
21337,2014,1,AA,803.0,-2.0
24915,2014,1,AA,659.0,4.0
24916,2014,1,AA,654.0,-1.0
24917,2014,1,AA,,
24918,2014,1,AA,829.0,94.0
24919,2014,1,AA,657.0,2.0
24920,2014,1,AA,700.0,5.0
24921,2014,1,AA,654.0,-1.0
24922,2014,1,AA,655.0,0.0
24923,2014,1,AA,651.0,-4.0
24924,2014,1,AA,651.0,-4.0
24925,2014,1,AA,649.0,-6.0
24926,2014,1,AA,708.0,13.0
24927,2014,1,AA,651.0,-4.0
24928,2014,1,AA,647.0,-8.0
24929,2014,1,AA,658.0,3.0
24930,2014,1,AA,657.0,2.0
24931,2014,1,AA,653.0,-2.0
24932,2014,1,AA,646.0,-9.0
24933,2014,1,AA,703.0,8.0
24934,2014,1,AA,650.0,-5.0
24935,2014,1,AA,700.0,5.0
24936,2014,1,AA,,
24937,2014,1,AA,656.0,1.0
24938,2014,1,AA,649.0,-6.0
24939,2014,1,AA,700.0,5.0
24940,2014,1,AA,655.0,0.0
24941,2014,1,AA,647.0,-8.0
24942,2014,1,AA,651.0,-4.0
24943,2014,1,AA,759.0,64.0
24944,2014,1,AA,651.0,-4.0
24945,2014,1,AA,651.0,-4.0
32182,2014,1,AA,1213.0,83.0
32183,2014,1,AA,1046.0,-4.0
32184,2014,1,AA,1047.0,-3.0
32185,2014,1,AA,1044.0,-6.0
32693,2014,1,AA,1227.0,2.0
32694,2014,1,AA,1229.0,4.0
32695,2014,1,AA,,
32696,2014,1,AA,1225.0,0.0
32697,2014,1,AA,1422.0,117.0
32698,2014,1,AA,1229.0,4.0
32699,2014,1,AA,1228.0,3.0
32700,2014,1,AA,1222.0,-3.0
32701,2014,1,AA,1225.0,0.0
32702,2014,1,AA,1227.0,2.0
32703,2014,1,AA,1228.0,3.0
32704,2014,1,AA,1224.0,-1.0
32705,2014,1,AA,1305.0,40.0
32706,2014,1,AA,1216.0,-9.0
32707,2014,1,AA,1226.0,1.0
32708,2014,1,AA,1226.0,1.0
32709,2014,1,AA,1224.0,-1.0
32710,2014,1,AA,1221.0,-4.0
32711,2014,1,AA,1221.0,-4.0
32712,2014,1,AA,1216.0,-9.0
32713,2014,1,AA,1243.0,18.0
32714,2014,1,AA,1234.0,9.0
32715,2014,1,AA,1223.0,-2.0
32716,2014,1,AA,1229.0,4.0
32717,2014,1,AA,1219.0,-6.0
32718,2014,1,AA,1227.0,2.0
32719,2014,1,AA,1211.0,-14.0
32720,2014,1,AA,1220.0,-5.0
32721,2014,1,AA,1230.0,5.0
32722,2014,1,AA,1552.0,207.0
32723,2014,1,AA,1230.0,5.0
35338,2014,1,AA,546.0,6.0
35339,2014,1,AA,544.0,4.0
35340,2014,1,AA,,
35341,2014,1,AA,554.0,14.0
35342,2014,1,AA,603.0,23.0
35343,2014,1,AA,710.0,90.0
35344,2014,1,AA,629.0,49.0
35345,2014,1,AA,733.0,113.0
35346,2014,1,AA,538.0,-2.0
35347,2014,1,AA,539.0,-1.0
35348,2014,1,AA,537.0,-3.0
35349,2014,1,AA,547.0,7.0
35350,2014,1,AA,538.0,-2.0
35351,2014,1,AA,539.0,-1.0
35352,2014,1,AA,537.0,-3.0
35353,2014,1,AA,544.0,4.0
35354,2014,1,AA,539.0,-1.0
35355,2014,1,AA,537.0,-3.0
35356,2014,1,AA,533.0,-7.0
35357,2014,1,AA,538.0,-2.0
35358,2014,1,AA,535.0,-5.0
35359,2014,1,AA,,
35360,2014,1,AA,633.0,53.0
35361,2014,1,AA,603.0,23.0
35362,2014,1,AA,540.0,0.0
35363,2014,1,AA,539.0,-1.0
35364,2014,1,AA,539.0,-1.0
35365,2014,1,AA,542.0,2.0
35366,2014,1,AA,535.0,-5.0
35367,2014,1,AA,535.0,-5.0
35368,2014,1,AA,557.0,17.0
36735,2014,1,AA,1449.0,-6.0
36736,2014,1,AA,1519.0,24.0
36737,2014,1,AA,,
36738,2014,1,AA,1500.0,5.0
36739,2014,1,AA,1516.0,21.0
36740,2014,1,AA,1622.0,87.0
36741,2014,1,AA,1511.0,16.0
36742,2014,1,AA,1501.0,6.0
36743,2014,1,AA,1455.0,0.0
36744,2014,1,AA,1707.0,132.0
36745,2014,1,AA,1557.0,62.0
36746,2014,1,AA,1453.0,-2.0
36747,2014,1,AA,1449.0,-6.0
36748,2014,1,AA,1457.0,2.0
36749,2014,1,AA,1455.0,0.0
36750,2014,1,AA,1456.0,1.0
36751,2014,1,AA,1451.0,-4.0
36752,2014,1,AA,1454.0,-1.0
36753,2014,1,AA,1448.0,-7.0
36754,2014,1,AA,1450.0,-5.0
36755,2014,1,AA,1652.0,117.0
36756,2014,1,AA,1457.0,2.0
36757,2014,1,AA,1500.0,5.0
36758,2014,1,AA,1456.0,1.0
36759,2014,1,AA,1450.0,-5.0
36760,2014,1,AA,1452.0,-3.0
36761,2014,1,AA,1447.0,-8.0
36762,2014,1,AA,1452.0,-3.0
36763,2014,1,AA,1457.0,2.0
36764,2014,1,AA,1454.0,-1.0
36765,2014,1,AA,1451.0,-4.0
36988,2014,1,AA,1736.0,6.0
36989,2014,1,AA,1831.0,61.0
36990,2014,1,AA,,
36991,2014,1,AA,1737.0,7.0
36992,2014,1,AA,2030.0,180.0
36993,2014,1,AA,1741.0,11.0
36994,2014,1,AA,2028.0,178.0
36995,2014,1,AA,1753.0,23.0
36996,2014,1,AA,1735.0,5.0
36997,2014,1,AA,1728.0,-2.0
36998,2014,1,AA,1835.0,65.0
36999,2014,1,AA,1732.0,2.0
37000,2014,1,AA,1751.0,21.0
37001,2014,1,AA,1731.0,1.0
37002,2014,1,AA,1732.0,2.0
37003,2014,1,AA,1748.0,18.0
37004,2014,1,AA,1740.0,10.0
37005,2014,1,AA,1801.0,31.0
37006,2014,1,AA,1731.0,1.0
37007,2014,1,AA,1751.0,21.0
37008,2014,1,AA,,
37009,2014,1,AA,1842.0,72.0
37010,2014,1,AA,1931.0,121.0
37011,2014,1,AA,1756.0,26.0
37012,2014,1,AA,1908.0,98.0
37013,2014,1,AA,1732.0,2.0
37014,2014,1,AA,1729.0,-1.0
37015,2014,1,AA,1734.0,4.0
37016,2014,1,AA,1722.0,-8.0
37017,2014,1,AA,1757.0,27.0
37018,2014,1,AA,1752.0,22.0
38631,2014,1,AA,1958.0,-2.0
38632,2014,1,AA,,
38633,2014,1,AA,,
38634,2014,1,AA,2246.0,166.0
38635,2014,1,AA,2035.0,35.0
38636,2014,1,AA,2004.0,4.0
38637,2014,1,AA,2012.0,12.0
38638,2014,1,AA,1959.0,-1.0
38639,2014,1,AA,2000.0,0.0
38640,2014,1,AA,1957.0,-3.0
38641,2014,1,AA,2052.0,52.0
38642,2014,1,AA,1956.0,-4.0
38643,2014,1,AA,2001.0,1.0
38644,2014,1,AA,2001.0,1.0
38645,2014,1,AA,1957.0,-3.0
38646,2014,1,AA,1954.0,-6.0
38647,2014,1,AA,1956.0,-4.0
38648,2014,1,AA,1956.0,-4.0
38649,2014,1,AA,1953.0,-7.0
38650,2014,1,AA,1954.0,-6.0
38651,2014,1,AA,,
38652,2014,1,AA,1955.0,-5.0
38653,2014,1,AA,2018.0,18.0
38654,2014,1,AA,1955.0,-5.0
38655,2014,1,AA,2112.0,72.0
38656,2014,1,AA,2025.0,25.0
38657,2014,1,AA,1954.0,-6.0
38658,2014,1,AA,1954.0,-6.0
38659,2014,1,AA,2012.0,12.0
38660,2014,1,AA,1959.0,-1.0
38661,2014,1,AA,1952.0,-8.0
40963,2014,1,AA,1754.0,24.0
40964,2014,1,AA,1822.0,52.0
40965,2014,1,AA,,
40966,2014,1,AA,1833.0,63.0
40967,2014,1,AA,2138.0,248.0
40968,2014,1,AA,1803.0,33.0
40969,2014,1,AA,1735.0,5.0
40970,2014,1,AA,1730.0,0.0
40971,2014,1,AA,1731.0,1.0
40972,2014,1,AA,1732.0,2.0
40973,2014,1,AA,2009.0,159.0
40974,2014,1,AA,1745.0,15.0
40975,2014,1,AA,1730.0,0.0
40976,2014,1,AA,1733.0,3.0
40977,2014,1,AA,1731.0,1.0
40978,2014,1,AA,1729.0,-1.0
40979,2014,1,AA,1951.0,141.0
40980,2014,1,AA,1730.0,0.0
40981,2014,1,AA,1804.0,34.0
40982,2014,1,AA,1723.0,-7.0
40983,2014,1,AA,,
40984,2014,1,AA,1737.0,7.0
40985,2014,1,AA,1743.0,13.0
40986,2014,1,AA,1801.0,31.0
40987,2014,1,AA,1818.0,48.0
40988,2014,1,AA,1723.0,-7.0
40989,2014,1,AA,1730.0,0.0
40990,2014,1,AA,1726.0,-4.0
40991,2014,1,AA,1747.0,17.0
40992,2014,1,AA,,
40993,2014,1,AA,,
42902,2014,1,AA,647.0,-3.0
42903,2014,1,AA,646.0,-4.0
42904,2014,1,AA,,
42905,2014,1,AA,658.0,8.0
42906,2014,1,AA,702.0,12.0
42907,2014,1,AA,925.0,155.0
42908,2014,1,AA,934.0,164.0
42909,2014,1,AA,648.0,-2.0
42910,2014,1,AA,647.0,-3.0
42911,2014,1,AA,645.0,-5.0
42912,2014,1,AA,647.0,-3.0
42913,2014,1,AA,646.0,-4.0
42914,2014,1,AA,905.0,135.0
42915,2014,1,AA,650.0,0.0
42916,2014,1,AA,645.0,-5.0
42917,2014,1,AA,650.0,0.0
42918,2014,1,AA,646.0,-4.0
42919,2014,1,AA,644.0,-6.0
42920,2014,1,AA,646.0,-4.0
42921,2014,1,AA,644.0,-6.0
42922,2014,1,AA,646.0,-4.0
42923,2014,1,AA,,
42924,2014,1,AA,650.0,0.0
42925,2014,1,AA,650.0,0.0
42926,2014,1,AA,650.0,0.0
42927,2014,1,AA,646.0,-4.0
42928,2014,1,AA,643.0,-7.0
42929,2014,1,AA,643.0,-7.0
42930,2014,1,AA,647.0,-3.0
42931,2014,1,AA,644.0,-6.0
42932,2014,1,AA,647.0,-3.0
53565,2014,1,B6,846.0,51.0
53567,2014,1,B6,1353.0,41.0
53569,2014,1,B6,2127.0,72.0
53576,2014,1,B6,952.0,47.0
53578,2014,1,B6,1718.0,18.0
53580,2014,1,B6,2132.0,-4.0
53590,2014,1,B6,752.0,-2.0
53597,2014,1,B6,2244.0,-1.0
53598,2014,1,B6,1407.0,127.0
53599,2014,1,B6,807.0,30.0
53602,2014,1,B6,1741.0,126.0
53625,2014,1,B6,1425.0,-4.0
53627,2014,1,B6,2135.0,5.0
53644,2014,1,B6,812.0,-3.0
53646,2014,1,B6,1658.0,6.0
53652,2014,1,B6,857.0,107.0
53664,2014,1,B6,906.0,-2.0
53667,2014,1,B6,2208.0,45.0
53669,2014,1,B6,928.0,8.0
53671,2014,1,B6,1342.0,12.0
53675,2014,1,B6,857.0,-3.0
53677,2014,1,B6,1956.0,-9.0
53678,2014,1,B6,653.0,-7.0
53683,2014,1,B6,1001.0,61.0
53693,2014,1,B6,1652.0,41.0
53695,2014,1,B6,6.0,7.0
53696,2014,1,B6,704.0,-6.0
53706,2014,1,B6,1807.0,-3.0
53721,2014,1,B6,2009.0,99.0
53738,2014,1,B6,1958.0,60.0
53740,2014,1,B6,843.0,23.0
53753,2014,1,B6,1528.0,162.0
53761,2014,1,B6,1158.0,118.0
53764,2014,1,B6,2043.0,38.0
53766,2014,1,B6,606.0,-5.0
53768,2014,1,B6,1350.0,24.0
53785,2014,1,B6,15.0,16.0
53786,2014,1,B6,628.0,-7.0
53791,2014,1,B6,804.0,-5.0
53793,2014,1,B6,1607.0,11.0
53796,2014,1,B6,1717.0,37.0
53800,2014,1,B6,1743.0,3.0
53814,2014,1,B6,2210.0,29.0
53820,2014,1,B6,1905.0,18.0
53837,2014,1,B6,1022.0,1.0
53843,2014,1,B6,600.0,0.0
53845,2014,1,B6,2356.0,-3.0
53851,2014,1,B6,709.0,10.0
53859,2014,1,B6,2040.0,-5.0
53860,2014,1,B6,613.0,2.0
53862,2014,1,B6,1554.0,24.0
53879,2014,1,B6,1206.0,0.0
53887,2014,1,B6,2251.0,76.0
53890,2014,1,B6,1945.0,13.0
53892,2014,1,B6,600.0,0.0
53911,2014,1,B6,626.0,-4.0
53913,2014,1,B6,1358.0,-1.0
53920,2014,1,B6,917.0,-4.0
53922,2014,1,B6,905.0,79.0
53924,2014,1,B6,1638.0,3.0
53934,2014,1,B6,1150.0,3.0
53938,2014,1,B6,15.0,110.0
53958,2014,1,B6,910.0,21.0
53960,2014,1,B6,1829.0,-1.0
53975,2014,1,B6,2320.0,81.0
53976,2014,1,B6,547.0,-3.0
53978,2014,1,B6,1441.0,-5.0
53980,2014,1,B6,2257.0,62.0
53984,2014,1,B6,1859.0,29.0
53996,2014,1,B6,956.0,9.0
53998,2014,1,B6,2008.0,47.0
54000,2014,1,B6,2301.0,151.0
54004,2014,1,B6,2047.0,7.0
54005,2014,1,B6,1804.0,111.0
54751,2014,1,B6,2019.0,189.0
54757,2014,1,B6,2205.0,104.0
54759,2014,1,B6,2126.0,41.0
54776,2014,1,B6,,
54780,2014,1,B6,,
54781,2014,1,B6,,
54782,2014,1,B6,,
54786,2014,1,B6,,
54787,2014,1,B6,,
54802,2014,1,B6,,
54803,2014,1,B6,,
54804,2014,1,B6,,
54826,2014,1,B6,,
54833,2014,1,B6,,
54838,2014,1,B6,,
54840,2014,1,B6,,
54848,2014,1,B6,,
54849,2014,1,B6,,
54853,2014,1,B6,,
54861,2014,1,B6,,
54863,2014,1,B6,,
54864,2014,1,B6,,
54885,2014,1,B6,,
54886,2014,1,B6,,
54890,2014,1,B6,,
54891,2014,1,B6,,
54894,2014,1,B6,,
54898,2014,1,B6,,
54911,2014,1,B6,,
54912,2014,1,B6,,
54925,2014,1,B6,2358.0,73.0
54926,2014,1,B6,,
54928,2014,1,B6,1026.0,117.0
54930,2014,1,B6,1627.0,178.0
54932,2014,1,B6,2108.0,218.0
54934,2014,1,B6,251.0,241.0
54936,2014,1,B6,,
54939,2014,1,B6,1136.0,56.0
54941,2014,1,B6,1859.0,372.0
54951,2014,1,B6,1618.0,139.0
54956,2014,1,B6,652.0,52.0
54958,2014,1,B6,1514.0,289.0
54962,2014,1,B6,,
54963,2014,1,B6,,
54964,2014,1,B6,1616.0,400.0
54966,2014,1,B6,2104.0,395.0
54982,2014,1,B6,148.0,183.0
54988,2014,1,B6,2227.0,51.0
54996,2014,1,B6,937.0,102.0
54998,2014,1,B6,1651.0,219.0
55000,2014,1,B6,28.0,253.0
55005,2014,1,B6,,
55038,2014,1,B6,,
55040,2014,1,B6,1449.0,80.0
55041,2014,1,B6,133.0,214.0
55048,2014,1,B6,1458.0,178.0
55050,2014,1,B6,2023.0,288.0
55062,2014,1,B6,826.0,32.0
55085,2014,1,B6,2059.0,0.0
55095,2014,1,B6,1040.0,90.0
55097,2014,1,B6,1652.0,232.0
55099,2014,1,B6,2133.0,273.0
55101,2014,1,B6,202.0,292.0
55127,2014,1,B6,1742.0,178.0
55129,2014,1,B6,2211.0,214.0
55130,2014,1,B6,222.0,217.0
55131,2014,1,B6,1723.0,294.0
55135,2014,1,B6,1724.0,167.0
55137,2014,1,B6,1238.0,213.0
55139,2014,1,B6,1804.0,245.0
55141,2014,1,B6,2.0,132.0
55145,2014,1,B6,1354.0,289.0
55147,2014,1,B6,2200.0,308.0
55166,2014,1,B6,1305.0,275.0
55170,2014,1,B6,2116.0,216.0
55174,2014,1,B6,1746.0,566.0
55175,2014,1,B6,1034.0,47.0
55177,2014,1,B6,2319.0,238.0
55182,2014,1,B6,350.0,465.0
55184,2014,1,B6,1835.0,96.0
55186,2014,1,B6,859.0,129.0
55189,2014,1,B6,1555.0,433.0
55199,2014,1,B6,1016.0,87.0
55201,2014,1,B6,2100.0,150.0
55203,2014,1,B6,2136.0,124.0
55212,2014,1,B6,125.0,186.0
55213,2014,1,B6,801.0,110.0
55227,2014,1,B6,2036.0,510.0
55262,2014,1,B6,806.0,65.0
55266,2014,1,B6,2014.0,284.0
55278,2014,1,B6,1147.0,241.0
55280,2014,1,B6,2248.0,192.0
55288,2014,1,B6,2039.0,209.0
55295,2014,1,B6,2044.0,271.0
55298,2014,1,B6,1403.0,243.0
55320,2014,1,B6,1842.0,501.0
55336,2014,1,B6,37.0,238.0
55341,2014,1,B6,1809.0,489.0
55343,2014,1,B6,953.0,163.0
55351,2014,1,B6,739.0,29.0
55353,2014,1,B6,1435.0,168.0
55355,2014,1,B6,2056.0,147.0
55361,2014,1,B6,1058.0,98.0
55363,2014,1,B6,1722.0,232.0
55364,2014,1,B6,655.0,25.0
55366,2014,1,B6,1457.0,58.0
55372,2014,1,B6,305.0,324.0
55373,2014,1,B6,1222.0,322.0
55383,2014,1,B6,2018.0,262.0
55401,2014,1,B6,2208.0,156.0
55403,2014,1,B6,1019.0,259.0
55410,2014,1,B6,1930.0,284.0
55412,2014,1,B6,2227.0,220.0
55423,2014,1,B6,307.0,397.0
55424,2014,1,B6,1929.0,150.0
55426,2014,1,B6,759.0,59.0
55428,2014,1,B6,2303.0,143.0
55429,2014,1,B6,900.0,121.0
55436,2014,1,B6,1626.0,356.0
55439,2014,1,B6,657.0,22.0
55441,2014,1,B6,1846.0,257.0
55451,2014,1,B6,2355.0,297.0
55454,2014,1,B6,105.0,66.0
55456,2014,1,B6,1837.0,67.0
55463,2014,1,B6,1350.0,459.0
55465,2014,1,B6,1913.0,254.0
55481,2014,1,B6,,
55483,2014,1,B6,,
55484,2014,1,B6,,
55486,2014,1,B6,,
55488,2014,1,B6,,
55498,2014,1,B6,,
55516,2014,1,B6,,
55517,2014,1,B6,,
55525,2014,1,B6,,
55539,2014,1,B6,,
55544,2014,1,B6,,
55551,2014,1,B6,,
55554,2014,1,B6,2150.0,172.0
55558,2014,1,B6,,
55567,2014,1,B6,,
55569,2014,1,B6,,
55570,2014,1,B6,,
55573,2014,1,B6,,
55576,2014,1,B6,,
55579,2014,1,B6,,
55583,2014,1,B6,,
55596,2014,1,B6,,
55597,2014,1,B6,,
55600,2014,1,B6,,
55601,2014,1,B6,,
55615,2014,1,B6,1049.0,229.0
55623,2014,1,B6,,
55625,2014,1,B6,,
55626,2014,1,B6,,
55630,2014,1,B6,,
55641,2014,1,B6,,
55646,2014,1,B6,,
55651,2014,1,B6,1948.0,421.0
55655,2014,1,B6,,
55657,2014,1,B6,,
55667,2014,1,B6,1451.0,22.0
55669,2014,1,B6,2011.0,10.0
55673,2014,1,B6,1016.0,16.0
55679,2014,1,B6,1656.0,-3.0
55681,2014,1,B6,656.0,-4.0
55683,2014,1,B6,2017.0,-4.0
55692,2014,1,B6,835.0,-7.0
55701,2014,1,B6,2332.0,32.0
55704,2014,1,B6,2203.0,8.0
55705,2014,1,B6,1703.0,-7.0
55709,2014,1,B6,1933.0,-3.0
55710,2014,1,B6,900.0,10.0
55722,2014,1,B6,1728.0,-2.0
55727,2014,1,B6,806.0,61.0
55729,2014,1,B6,1749.0,40.0
55731,2014,1,B6,803.0,62.0
55733,2014,1,B6,1555.0,56.0
55751,2014,1,B6,,
55770,2014,1,B6,1028.0,88.0
55771,2014,1,B6,,
55795,2014,1,B6,,
55801,2014,1,B6,,
55829,2014,1,B6,2333.0,118.0
55833,2014,1,B6,,
55839,2014,1,B6,,
55846,2014,1,B6,3.0,197.0
55851,2014,1,B6,,
55852,2014,1,B6,,
55866,2014,1,B6,,
55869,2014,1,B6,,
55870,2014,1,B6,1759.0,79.0
55886,2014,1,B6,1557.0,118.0
55889,2014,1,B6,722.0,27.0
55899,2014,1,B6,,
55902,2014,1,B6,833.0,18.0
55904,2014,1,B6,307.0,577.0
55930,2014,1,B6,,
55932,2014,1,B6,922.0,17.0
55934,2014,1,B6,2231.0,61.0
55935,2014,1,B6,2013.0,201.0
55937,2014,1,B6,817.0,22.0
55949,2014,1,B6,903.0,-2.0
55951,2014,1,B6,,
55954,2014,1,B6,1238.0,118.0
55956,2014,1,B6,1829.0,270.0
55957,2014,1,B6,225.0,525.0
55959,2014,1,B6,,
55960,2014,1,B6,739.0,4.0
55962,2014,1,B6,1411.0,42.0
55965,2014,1,B6,,
55967,2014,1,B6,826.0,-3.0
55969,2014,1,B6,1515.0,106.0
55971,2014,1,B6,2040.0,190.0
55976,2014,1,B6,,
55988,2014,1,B6,1015.0,65.0
55990,2014,1,B6,1450.0,110.0
55992,2014,1,B6,2039.0,219.0
56001,2014,1,B6,,
56003,2014,1,B6,719.0,34.0
56005,2014,1,B6,1552.0,83.0
56010,2014,1,B6,1545.0,61.0
56012,2014,1,B6,2113.0,156.0
56019,2014,1,B6,,
56023,2014,1,B6,1747.0,198.0
56072,2014,1,B6,,
56073,2014,1,B6,,
56075,2014,1,B6,857.0,80.0
56077,2014,1,B6,1341.0,101.0
56088,2014,1,B6,854.0,60.0
56094,2014,1,B6,,
56095,2014,1,B6,1643.0,236.0
56112,2014,1,B6,1035.0,59.0
56114,2014,1,B6,1555.0,163.0
56124,2014,1,B6,,
56132,2014,1,B6,,
56134,2014,1,B6,,
56160,2014,1,B6,2024.0,63.0
56162,2014,1,B6,2215.0,134.0
56166,2014,1,B6,1730.0,0.0
56168,2014,1,B6,1952.0,54.0
56178,2014,1,B6,608.0,-3.0
56181,2014,1,B6,1949.0,17.0
56182,2014,1,B6,1746.0,6.0
